Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1667362710.3118618,0,15511,0,GPS1_Frame,42.33700166666666,-71.089675,12.6,327850.6141399188,4689309.01180613,19,T
1667362711.3186436,0,15512,0,GPS1_Frame,42.33700999999999,-71.089625,12.6,327854.75609867414,4689309.835933594,19,T
1667362712.318256,0,15513,0,GPS1_Frame,42.33703333333333,-71.08958333333332,12.5,327858.2524499936,4689312.342569563,19,T
1667362713.3096285,0,15514,0,GPS1_Frame,42.337068333333335,-71.08955666666668,12.5,327860.54486815195,4689316.175067898,19,T
1667362714.3095343,0,15515,0,GPS1_Frame,42.33710666666666,-71.08955500000002,12.6,327860.7867730302,4689320.428318461,19,T
1667362715.3112955,0,15516,0,GPS1_Frame,42.337141666666675,-71.08957833333334,12.6,327858.95997724973,4689324.362038615,19,T
1667362716.3130283,0,15517,0,GPS1_Frame,42.337166666666654,-71.08962166666667,12.5,327855.45821321424,4689327.225825056,19,T
1667362717.311383,0,15518,0,GPS1_Frame,42.33717333333334,-71.089675,12.5,327851.08258267806,4689328.074081667,19,T
1667362718.3111105,0,15519,0,GPS1_Frame,42.33716166666667,-71.08972666666668,12.5,327846.7942307979,4689326.883189691,19,T
1667362719.3181794,0,15520,0,GPS1_Frame,42.33713666666666,-71.08976666666666,12.4,327843.4306407347,4689324.188114459,19,T
1667362720.3174868,0,15521,0,GPS1_Frame,42.33709999999999,-71.08978666666667,12.4,327841.6828953469,4689320.157053171,19,T
1667362721.3182003,0,15522,0,GPS1_Frame,42.33706166666666,-71.08978000000002,12.4,327842.1275147748,4689315.886930888,19,T
1667362722.3122978,0,15523,0,GPS1_Frame,42.33702666666667,-71.08975,12.4,327844.50353297853,4689311.939708756,19,T
1667362723.3188314,0,15524,0,GPS1_Frame,42.337005,-71.08970166666667,12.4,327848.42631897976,4689309.435935432,19,T
1667362724.3178966,0,15525,0,GPS1_Frame,42.33700166666666,-71.08964666666667,12.4,327852.94836424396,4689308.954444601,19,T
1667362725.3179913,0,15526,0,GPS1_Frame,42.337016666666656,-71.08959833333333,12.4,327856.9712066455,4689310.522230078,19,T
1667362726.317574,0,15527,0,GPS1_Frame,42.33704833333333,-71.08956666666667,12.4,327859.66645215725,4689313.974464574,19,T
1667362727.318185,0,15528,0,GPS1_Frame,42.33708666666667,-71.08955333333333,12.4,327860.8695074307,4689318.2040968025,19,T
1667362728.3194442,0,15529,0,GPS1_Frame,42.33712666666668,-71.08956166666667,12.4,327860.29211762024,4689322.662662265,19,T
1667362729.3186886,0,15530,0,GPS1_Frame,42.33715833333334,-71.08959333333334,12.4,327857.76969233784,4689326.243111776,19,T
