Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Quality
1666026641.0747266,174,1666041041,0,GPS1_Frame,42.33960723876953,-71.08700561523438,2.9000000953674316,328077.78125,4689593.0,19,T,5
1666026642.069688,175,1666041042,0,GPS1_Frame,42.33960723876953,-71.08699798583984,2.799999952316284,328078.46875,4689593.0,19,T,5
1666026643.072636,176,1666041043,0,GPS1_Frame,42.339599609375,-71.08699035644531,3.700000047683716,328078.9375,4689592.0,19,T,5
1666026644.068782,177,1666041044,0,GPS1_Frame,42.339595794677734,-71.08698272705078,4.5,328079.40625,4689591.5,19,T,5
1666026645.0658252,178,1666041045,0,GPS1_Frame,42.33959197998047,-71.08697509765625,4.800000190734863,328079.84375,4689591.0,19,T,5
1666026646.065656,179,1666041046,0,GPS1_Frame,42.33958435058594,-71.08697509765625,4.900000095367432,328080.09375,4689590.5,19,T,5
1666026647.0678377,180,1666041047,0,GPS1_Frame,42.339576721191406,-71.08696746826172,5.300000190734863,328080.59375,4689589.5,19,T,5
1666026648.068792,181,1666041048,0,GPS1_Frame,42.339576721191406,-71.08695983886719,5.599999904632568,328081.0,4689589.5,19,T,5
1666026649.0633776,182,1666041049,0,GPS1_Frame,42.339569091796875,-71.08695983886719,6.400000095367432,328081.5,4689589.0,19,T,5
1666026650.0672276,183,1666041050,0,GPS1_Frame,42.33956527709961,-71.08695220947266,7.099999904632568,328081.96875,4689588.5,19,T,5
1666026651.0715208,184,1666041051,0,GPS1_Frame,42.339561462402344,-71.08694458007812,7.900000095367432,328082.5,4689588.0,19,T,5
1666026652.0677366,185,1666041052,0,GPS1_Frame,42.33955383300781,-71.0869369506836,9.300000190734863,328082.90625,4689587.0,19,T,5
1666026653.06299,186,1666041053,0,GPS1_Frame,42.33954620361328,-71.0869369506836,10.199999809265137,328083.3125,4689586.0,19,T,5
1666026654.0719895,187,1666041054,0,GPS1_Frame,42.339534759521484,-71.08692932128906,10.899999618530273,328084.03125,4689584.5,19,T,5
1666026655.0707364,188,1666041055,0,GPS1_Frame,42.33952713012695,-71.08692169189453,11.399999618530273,328084.46875,4689584.0,19,T,5
1666026656.0691888,189,1666041056,0,GPS1_Frame,42.33952331542969,-71.0869140625,11.699999809265137,328084.75,4689583.5,19,T,5
1666026657.0657926,190,1666041057,0,GPS1_Frame,42.339515686035156,-71.0869140625,12.199999809265137,328085.21875,4689582.5,19,T,5
1666026658.071872,191,1666041058,0,GPS1_Frame,42.339508056640625,-71.08690643310547,12.5,328085.625,4689581.5,19,T,5
1666026659.0692008,192,1666041059,0,GPS1_Frame,42.339500427246094,-71.08689880371094,12.800000190734863,328085.90625,4689581.0,19,T,5
1666026660.0665553,193,1666041060,0,GPS1_Frame,42.33949661254883,-71.08689880371094,12.899999618530273,328086.21875,4689580.5,19,T,5
1666026661.0671887,194,1666041061,0,GPS1_Frame,42.3394889831543,-71.08689880371094,13.100000381469727,328086.4375,4689579.5,19,T,5
1666026662.0688772,195,1666041062,0,GPS1_Frame,42.33948516845703,-71.0868911743164,13.199999809265137,328086.5625,4689579.5,19,T,5
1666026663.0715368,196,1666041063,0,GPS1_Frame,42.33948516845703,-71.0868911743164,13.399999618530273,328086.78125,4689579.0,19,T,5
1666026664.072704,197,1666041064,0,GPS1_Frame,42.339481353759766,-71.08688354492188,13.399999618530273,328087.0625,4689578.5,19,T,5
1666026665.0658712,198,1666041065,0,GPS1_Frame,42.3394775390625,-71.08688354492188,13.5,328087.125,4689578.5,19,T,5
1666026666.0675352,199,1666041066,0,GPS1_Frame,42.339473724365234,-71.08688354492188,13.600000381469727,328087.1875,4689578.0,19,T,5
1666026667.0742662,200,1666041067,0,GPS1_Frame,42.33946990966797,-71.08688354492188,13.600000381469727,328087.34375,4689577.5,19,T,5
1666026668.0655966,201,1666041068,0,GPS1_Frame,42.33946228027344,-71.08687591552734,13.300000190734863,328087.75,4689576.5,19,T,5
1666026669.0678072,202,1666041069,0,GPS1_Frame,42.339454650878906,-71.08687591552734,13.199999809265137,328088.0625,4689576.0,19,T,2
1666026670.0712497,203,1666041070,0,GPS1_Frame,42.339447021484375,-71.08687591552734,13.199999809265137,328087.90625,4689575.0,19,T,5
1666026671.0620701,204,1666041071,0,GPS1_Frame,42.33944320678711,-71.08688354492188,13.399999618530273,328087.53125,4689574.5,19,T,5
1666026672.0756593,205,1666041072,0,GPS1_Frame,42.33943557739258,-71.08688354492188,13.399999618530273,328087.3125,4689573.5,19,T,5
1666026673.0755618,206,1666041073,0,GPS1_Frame,42.33943176269531,-71.08688354492188,13.600000381469727,328087.03125,4689573.0,19,T,5
1666026674.0678048,207,1666041074,0,GPS1_Frame,42.33942413330078,-71.0868911743164,13.699999809265137,328086.71875,4689572.5,19,T,5
1666026675.092268,208,1666041075,0,GPS1_Frame,42.339420318603516,-71.0868911743164,13.800000190734863,328086.34375,4689572.0,19,T,5
1666026676.0760536,209,1666041076,0,GPS1_Frame,42.339420318603516,-71.08689880371094,13.600000381469727,328085.96875,4689572.0,19,T,5
1666026677.0869486,210,1666041077,0,GPS1_Frame,42.33941650390625,-71.08690643310547,13.5,328085.5,4689571.5,19,T,5
1666026678.0759683,211,1666041078,0,GPS1_Frame,42.33941650390625,-71.08690643310547,13.5,328085.0,4689571.5,19,T,5
1666026679.0985446,212,1666041079,0,GPS1_Frame,42.339412689208984,-71.0869140625,13.800000190734863,328084.5,4689571.0,19,T,5
1666026680.0700116,213,1666041080,0,GPS1_Frame,42.33940887451172,-71.08692169189453,13.699999809265137,328083.90625,4689571.0,19,T,5
1666026681.0892873,214,1666041081,0,GPS1_Frame,42.33940887451172,-71.08692932128906,13.600000381469727,328083.34375,4689570.5,19,T,5
1666026682.07392,215,1666041082,0,GPS1_Frame,42.33940505981445,-71.0869369506836,13.800000190734863,328082.78125,4689570.5,19,T,2
1666026683.0968893,216,1666041083,0,GPS1_Frame,42.33940505981445,-71.08694458007812,13.800000190734863,328082.125,4689570.5,19,T,5
1666026684.074819,217,1666041084,0,GPS1_Frame,42.33940124511719,-71.08695220947266,13.699999809265137,328081.5625,4689570.0,19,T,5
1666026685.091965,218,1666041085,0,GPS1_Frame,42.339393615722656,-71.08695983886719,13.899999618530273,328081.0625,4689569.5,19,T,5
1666026686.0777836,219,1666041086,0,GPS1_Frame,42.339393615722656,-71.08695983886719,14.0,328080.65625,4689569.0,19,T,5
1666026687.091469,220,1666041087,0,GPS1_Frame,42.33938980102539,-71.08696746826172,14.199999809265137,328080.21875,4689569.0,19,T,5
1666026688.0776994,221,1666041088,0,GPS1_Frame,42.33938980102539,-71.08697509765625,14.300000190734863,328079.71875,4689568.5,19,T,5
1666026689.0955153,222,1666041089,0,GPS1_Frame,42.339385986328125,-71.08698272705078,14.100000381469727,328079.09375,4689568.5,19,T,5
1666026690.0743039,223,1666041090,0,GPS1_Frame,42.339385986328125,-71.08699035644531,14.0,328078.5,4689568.5,19,T,5
1666026691.0907674,224,1666041091,0,GPS1_Frame,42.339385986328125,-71.08699798583984,13.899999618530273,328077.875,4689568.0,19,T,5
1666026692.08476,225,1666041092,0,GPS1_Frame,42.339385986328125,-71.08700561523438,13.899999618530273,328077.3125,4689568.5,19,T,5
1666026693.1102173,226,1666041093,0,GPS1_Frame,42.339385986328125,-71.08700561523438,13.699999809265137,328076.78125,4689568.0,19,T,5
1666026694.0804083,227,1666041094,0,GPS1_Frame,42.33938217163086,-71.0870132446289,13.5,328076.21875,4689568.0,19,T,5
1666026695.1071265,228,1666041095,0,GPS1_Frame,42.33938217163086,-71.08702087402344,13.399999618530273,328075.6875,4689568.0,19,T,5
1666026696.0740762,229,1666041096,0,GPS1_Frame,42.339378356933594,-71.08702850341797,13.199999809265137,328075.15625,4689567.5,19,T,5
1666026697.0930748,230,1666041097,0,GPS1_Frame,42.33937454223633,-71.0870361328125,13.100000381469727,328074.5625,4689567.5,19,T,5
1666026698.0705998,231,1666041098,0,GPS1_Frame,42.33937454223633,-71.08704376220703,12.699999809265137,328073.9375,4689567.0,19,T,5
1666026699.1011117,232,1666041099,0,GPS1_Frame,42.33937454223633,-71.08705139160156,12.699999809265137,328073.4375,4689567.0,19,T,5
1666026700.0730422,233,1666041100,0,GPS1_Frame,42.33937454223633,-71.0870590209961,12.699999809265137,328072.84375,4689567.0,19,T,5
1666026701.0954998,234,1666041101,0,GPS1_Frame,42.33937072753906,-71.0870590209961,12.600000381469727,328072.28125,4689567.0,19,T,5
1666026702.0791316,235,1666041102,0,GPS1_Frame,42.3393669128418,-71.08706665039062,12.399999618530273,328071.6875,4689566.5,19,T,5
1666026703.0911071,236,1666041103,0,GPS1_Frame,42.3393669128418,-71.08707427978516,12.399999618530273,328071.0625,4689566.0,19,T,5
1666026704.076097,237,1666041104,0,GPS1_Frame,42.33936309814453,-71.08708190917969,12.300000190734863,328070.46875,4689566.0,19,T,5
1666026705.0990493,238,1666041105,0,GPS1_Frame,42.339359283447266,-71.08708953857422,12.199999809265137,328069.84375,4689566.0,19,T,5
1666026706.0762699,239,1666041106,0,GPS1_Frame,42.339359283447266,-71.08709716796875,12.100000381469727,328069.15625,4689565.5,19,T,5
1666026707.094286,240,1666041107,0,GPS1_Frame,42.339359283447266,-71.08710479736328,12.100000381469727,328068.59375,4689565.5,19,T,5
1666026708.079782,241,1666041108,0,GPS1_Frame,42.33936309814453,-71.08711242675781,12.0,328068.21875,4689566.5,19,T,5
1666026709.0965033,242,1666041109,0,GPS1_Frame,42.3393669128418,-71.08711242675781,12.0,328067.9375,4689566.5,19,T,5
1666026710.084988,243,1666041110,0,GPS1_Frame,42.33937454223633,-71.08712005615234,12.0,328067.65625,4689567.0,19,T,5
1666026711.1010602,244,1666041111,0,GPS1_Frame,42.33937454223633,-71.08712005615234,12.0,328067.4375,4689567.5,19,T,5
1666026712.080915,245,1666041112,0,GPS1_Frame,42.339378356933594,-71.08712768554688,11.899999618530273,328067.15625,4689568.0,19,T,5
1666026713.1000993,246,1666041113,0,GPS1_Frame,42.339385986328125,-71.08712768554688,11.800000190734863,328066.96875,4689568.5,19,T,5
1666026714.0840888,247,1666041114,0,GPS1_Frame,42.33938980102539,-71.08712768554688,11.699999809265137,328066.65625,4689569.0,19,T,5
1666026715.0988603,248,1666041115,0,GPS1_Frame,42.339393615722656,-71.0871353149414,11.600000381469727,328066.34375,4689569.5,19,T,5
1666026716.0693603,249,1666041116,0,GPS1_Frame,42.33939743041992,-71.0871353149414,11.600000381469727,328066.09375,4689570.0,19,T,5
1666026717.1001918,250,1666041117,0,GPS1_Frame,42.33940124511719,-71.08714294433594,11.699999809265137,328065.75,4689570.5,19,T,5
1666026718.0772738,251,1666041118,0,GPS1_Frame,42.33940505981445,-71.08715057373047,11.600000381469727,328065.4375,4689571.0,19,T,5
1666026719.103963,252,1666041119,0,GPS1_Frame,42.339412689208984,-71.08715057373047,11.600000381469727,328065.125,4689571.5,19,T,5
1666026720.0819538,253,1666041120,0,GPS1_Frame,42.33941650390625,-71.087158203125,11.600000381469727,328064.78125,4689572.0,19,T,5
1666026721.1035166,254,1666041121,0,GPS1_Frame,42.339420318603516,-71.087158203125,11.600000381469727,328064.40625,4689572.5,19,T,5
1666026722.0841608,255,1666041122,0,GPS1_Frame,42.33942794799805,-71.08716583251953,11.600000381469727,328064.09375,4689573.0,19,T,5
1666026723.1076028,256,1666041123,0,GPS1_Frame,42.33943176269531,-71.08716583251953,11.800000190734863,328063.75,4689574.0,19,T,5
1666026724.0885205,257,1666041124,0,GPS1_Frame,42.339439392089844,-71.08717346191406,11.800000190734863,328063.46875,4689574.5,19,T,5
1666026725.088886,258,1666041125,0,GPS1_Frame,42.33944320678711,-71.08717346191406,11.800000190734863,328063.1875,4689575.0,19,T,5
1666026726.0856955,259,1666041126,0,GPS1_Frame,42.339447021484375,-71.0871810913086,11.800000190734863,328063.0,4689575.5,19,T,5
1666026727.1073105,260,1666041127,0,GPS1_Frame,42.33945083618164,-71.0871810913086,11.800000190734863,328062.75,4689576.0,19,T,5
1666026728.08447,261,1666041128,0,GPS1_Frame,42.33945846557617,-71.08718872070312,11.699999809265137,328062.4375,4689576.5,19,T,5
1666026729.1072905,262,1666041129,0,GPS1_Frame,42.33946228027344,-71.08718872070312,12.0,328062.125,4689577.0,19,T,5
1666026730.086041,263,1666041130,0,GPS1_Frame,42.3394660949707,-71.08719635009766,11.899999618530273,328061.75,4689578.0,19,T,5
1666026731.1048918,264,1666041131,0,GPS1_Frame,42.339473724365234,-71.08719635009766,11.899999618530273,328061.34375,4689578.5,19,T,5
1666026732.0838046,265,1666041132,0,GPS1_Frame,42.339481353759766,-71.08719635009766,12.0,328061.46875,4689579.5,19,T,5
1666026733.0982273,266,1666041133,0,GPS1_Frame,42.33948516845703,-71.08718872070312,12.0,328062.0,4689580.0,19,T,5
1666026734.0799582,267,1666041134,0,GPS1_Frame,42.3394889831543,-71.08718872070312,11.899999618530273,328062.46875,4689580.5,19,T,5
1666026735.107116,268,1666041135,0,GPS1_Frame,42.33949279785156,-71.0871810913086,11.899999618530273,328063.0625,4689580.5,19,T,5
1666026736.0820434,269,1666041136,0,GPS1_Frame,42.33949661254883,-71.08717346191406,12.100000381469727,328063.65625,4689581.0,19,T,5
1666026737.1077604,270,1666041137,0,GPS1_Frame,42.33949661254883,-71.08716583251953,12.100000381469727,328064.21875,4689581.0,19,T,5
1666026738.0818932,271,1666041138,0,GPS1_Frame,42.339500427246094,-71.087158203125,12.100000381469727,328064.8125,4689581.5,19,T,5
1666026739.1012266,272,1666041139,0,GPS1_Frame,42.33950424194336,-71.08715057373047,12.199999809265137,328065.375,4689582.0,19,T,5
1666026740.087397,273,1666041140,0,GPS1_Frame,42.339508056640625,-71.08714294433594,12.199999809265137,328065.96875,4689582.0,19,T,5
1666026741.1107621,274,1666041141,0,GPS1_Frame,42.33951187133789,-71.0871353149414,12.300000190734863,328066.59375,4689582.5,19,T,5
1666026742.081869,275,1666041142,0,GPS1_Frame,42.33951187133789,-71.08712768554688,12.300000190734863,328067.25,4689583.0,19,T,5
1666026743.0948675,276,1666041143,0,GPS1_Frame,42.339515686035156,-71.08712005615234,12.399999618530273,328067.84375,4689583.0,19,T,5
1666026744.0878768,277,1666041144,0,GPS1_Frame,42.33951950073242,-71.08711242675781,12.399999618530273,328068.4375,4689583.5,19,T,5
1666026745.1049902,278,1666041145,0,GPS1_Frame,42.33952331542969,-71.08710479736328,12.399999618530273,328069.15625,4689583.5,19,T,5
1666026746.0877564,279,1666041146,0,GPS1_Frame,42.33952713012695,-71.08709716796875,12.399999618530273,328069.8125,4689584.0,19,T,5
1666026747.0989084,280,1666041147,0,GPS1_Frame,42.33953094482422,-71.08708953857422,12.199999809265137,328070.4375,4689584.5,19,T,5
1666026748.0877163,281,1666041148,0,GPS1_Frame,42.339534759521484,-71.08708190917969,12.100000381469727,328071.03125,4689585.0,19,T,5
1666026749.103422,282,1666041149,0,GPS1_Frame,42.33953857421875,-71.08707427978516,12.100000381469727,328071.65625,4689585.5,19,T,5
1666026750.080451,283,1666041150,0,GPS1_Frame,42.339542388916016,-71.08706665039062,12.0,328072.3125,4689585.5,19,T,5
1666026751.106857,284,1666041151,0,GPS1_Frame,42.33954620361328,-71.0870590209961,11.899999618530273,328073.0,4689586.0,19,T,5
1666026752.0811808,285,1666041152,0,GPS1_Frame,42.33954620361328,-71.08705139160156,11.899999618530273,328073.6875,4689586.5,19,T,5
1666026753.1117456,286,1666041153,0,GPS1_Frame,42.33955001831055,-71.08704376220703,11.899999618530273,328074.25,4689586.5,19,T,5
1666026754.0864086,287,1666041154,0,GPS1_Frame,42.33955383300781,-71.0870361328125,12.0,328074.75,4689587.0,19,T,5
1666026755.111563,288,1666041155,0,GPS1_Frame,42.33955764770508,-71.08702850341797,12.0,328075.3125,4689587.5,19,T,5
1666026756.0809696,289,1666041156,0,GPS1_Frame,42.33955764770508,-71.08702850341797,12.0,328075.78125,4689587.5,19,T,5
1666026757.1081872,290,1666041157,0,GPS1_Frame,42.339561462402344,-71.08702087402344,11.899999618530273,328076.125,4689587.5,19,T,5
1666026758.093517,291,1666041158,0,GPS1_Frame,42.339561462402344,-71.0870132446289,11.899999618530273,328076.59375,4689588.0,19,T,5
1666026759.1141438,292,1666041159,0,GPS1_Frame,42.339561462402344,-71.0870132446289,11.899999618530273,328076.90625,4689588.0,19,T,5
1666026760.091987,293,1666041160,0,GPS1_Frame,42.33956527709961,-71.0870132446289,11.899999618530273,328077.03125,4689588.0,19,T,5
1666026761.0963547,294,1666041161,0,GPS1_Frame,42.33956527709961,-71.0870132446289,12.0,328077.15625,4689588.5,19,T,5
1666026762.0931182,295,1666041162,0,GPS1_Frame,42.33956527709961,-71.08700561523438,11.899999618530273,328077.4375,4689588.5,19,T,5
1666026763.1115856,296,1666041163,0,GPS1_Frame,42.339569091796875,-71.08700561523438,11.899999618530273,328077.75,4689588.5,19,T,5
1666026764.0849328,297,1666041164,0,GPS1_Frame,42.339569091796875,-71.08699798583984,11.800000190734863,328077.875,4689588.5,19,T,5
1666026765.115234,298,1666041165,0,GPS1_Frame,42.339569091796875,-71.08699798583984,11.800000190734863,328077.84375,4689588.5,19,T,5
