Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,deriv_northing,deriv_easting,deriv_speed_mag
383.01017141342163,0,16016,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T,0.09261071533752878,0.0022807884663553174,0.09263879636176761
384.0103085041046,0,16017,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.09252258359984877,0.0022786179847853628,0.09255063790115978
385.01085352897644,0,16018,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
386.0109441280365,0,16019,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
387.0110111236572,0,16020,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
388.0110549926758,0,16021,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
389.0111162662506,0,16022,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
390.0111517906189,0,16023,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
391.0103209018707,0,16024,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
392.01124691963196,0,16025,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
393.0131027698517,0,16026,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
394.0113670825958,0,16027,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
395.010281085968,0,16028,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
396.0114040374756,0,16029,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
397.0112726688385,0,16030,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
398.01197123527527,0,16031,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
399.0116968154907,0,16032,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
400.01104521751404,0,16033,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,0.0,0.0,0.0
401.0119891166687,0,16034,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T,-0.001689330541285765,0.0685947666860508,0.06861556568586655
402.0112638473511,0,16035,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T,-0.0016921523651468222,0.0687093460088345,0.06873017975088246
403.01066994667053,0,16036,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T,0.0,0.0,0.0
404.0114870071411,0,16037,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T,0.0,0.0,0.0
405.01277923583984,0,16038,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T,0.0,0.0,0.0
406.011981010437,0,16039,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T,0.0,0.0,0.0
407.01063537597656,0,16040,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T,0.0,0.0,0.0
408.01171493530273,0,16041,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T,0.0,0.0,0.0
409.01144576072693,0,16042,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T,0.0,0.0,0.0
410.0117361545563,0,16043,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T,0.0,0.0,0.0
411.01252031326294,0,16044,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T,0.0,0.0,0.0
412.01173734664917,0,16045,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T,0.18352330455205415,0.07327474169986886,0.197610705896438
413.0117886066437,0,16046,0,GPS1_Frame,42.331645,-71.09442333333332,18.5,327444.7758486467,4688723.818976773,19,T,0.0033816777844491823,-0.13731198991120355,0.13735362506323706
414.0123383998871,0,16047,0,GPS1_Frame,42.33164166666667,-71.09442833333334,18.5,327444.3547758496,4688723.458981251,19,T,-1.0844629904777308,-1.05665916683882,1.514129641933085
415.01290464401245,0,16048,0,GPS1_Frame,42.331625,-71.09444833333333,18.6,327442.6613684249,4688721.648858331,19,T,-2.4446485863621272,-2.1887382618261593,3.281292716230014
416.01277017593384,0,16049,0,GPS1_Frame,42.33159666666668,-71.09448000000002,18.6,327439.9748206056,4688718.566915543,19,T,-3.6274957012751448,-3.1125992682368913,4.779853477607706
417.0131916999817,0,16050,0,GPS1_Frame,42.33155833333333,-71.09452166666667,18.6,327436.4370069789,4688714.394842493,19,T,-4.350235898914062,-3.7467734284846395,5.7413294192720885
418.0124776363373,0,16051,0,GPS1_Frame,42.331516666666666,-71.09456833333334,18.7,327432.4781150384,4688709.862776287,19,T,-4.065527541354771,-4.225154581120411,5.8634840686981455
419.0118489265442,0,16052,0,GPS1_Frame,42.33148333333333,-71.09462166666668,18.8,327427.9927318752,4688706.269593501,19,T,-2.6610461224130817,-4.808915478470626,5.496074466806656
420.0124123096466,0,16053,0,GPS1_Frame,42.33146666666667,-71.09468333333334,18.8,327422.866330906,4688704.544030094,19,T,-0.9728930115479141,-5.585639281251581,5.66973429643572
421.013418674469,0,16054,0,GPS1_Frame,42.33146333333335,-71.09475666666667,18.8,327416.81515960314,4688704.322711255,19,T,0.7168450857555629,-6.571042717150294,6.610027932436127
422.01259565353394,0,16055,0,GPS1_Frame,42.33147666666667,-71.09484333333333,18.8,327409.7110197392,4688705.97916308,19,T,1.858277454586651,-7.7238734387681545,7.94426938090176
423.0119526386261,0,16056,0,GPS1_Frame,42.33149333333334,-71.094945,18.8,327401.3801265447,4688708.036207362,19,T,2.1611227903798294,-8.746193283763757,9.009236852922303
424.01302337646484,0,16057,0,GPS1_Frame,42.33151166666666,-71.09505666666666,18.7,327392.229881037,4688710.298629393,19,T,2.27352598288244,-9.689145435404031,9.952309262842084
425.0134308338165,0,16058,0,GPS1_Frame,42.33153000000001,-71.09518166666666,18.7,327381.9810866046,4688712.588128028,19,T,2.2970284860108574,-10.587775499116894,10.834081866279455
426.0127286911011,0,16059,0,GPS1_Frame,42.33154833333333,-71.09531499999999,18.4,327371.04570190486,4688714.894558247,19,T,2.4057385632000563,-11.146907016850909,11.403557079998674
427.011855840683,0,16060,0,GPS1_Frame,42.331568333333344,-71.09545333333332,17.9,327359.70292601,4688717.396226811,19,T,2.5021700186433202,-11.283961948263508,11.558055721100168
428.01318073272705,0,16061,0,GPS1_Frame,42.331588333333336,-71.09558999999999,17.5,327348.49747643014,4688719.894530244,19,T,2.4966966345359407,-11.259188391017677,11.532684739874332
429.0142753124237,0,16062,0,GPS1_Frame,42.331608333333335,-71.09572833333333,17.1,327337.15471480973,4688722.396235787,19,T,2.589723371881918,-11.25949359684703,11.553478402641808
430.0123269557953,0,16063,0,GPS1_Frame,42.33163,-71.095865,16.8,327325.9538404103,4688725.079646305,19,T,2.5908556440050146,-11.018640914188223,11.319142218555934
431.0125916004181,0,16064,0,GPS1_Frame,42.33165,-71.09599666666666,16.6,327315.1603694655,4688727.567851254,19,T,2.479095808821698,-10.447405231521149,10.737513310861727
432.0109248161316,0,16065,0,GPS1_Frame,42.33167,-71.09612,16.4,327305.053500248,4688730.039150082,19,T,2.384437682183509,-10.194798934446911,10.46993163177375
433.0108528137207,0,16066,0,GPS1_Frame,42.33168833333335,-71.09624500000001,16.3,327294.8047566579,4688732.328777932,19,T,2.015559725420076,-10.39365105611547,10.587278369960131
434.01183104515076,0,16067,0,GPS1_Frame,42.33170166666667,-71.09637333333333,16.4,327284.26769487164,4688734.069979282,19,T,1.8302616088413117,-10.4558906712301,10.614871986298986
435.01278924942017,0,16068,0,GPS1_Frame,42.331716666666665,-71.0965,16.5,327273.8725187537,4688735.992881988,19,T,2.102580956320238,-10.243476818226643,10.457038969202857
436.0123941898346,0,16069,0,GPS1_Frame,42.33173499999999,-71.09662333333334,16.8,327263.76111054874,4688738.279170599,19,T,2.2905865292819487,-10.252774540946655,10.505530564212918
437.0121314525604,0,16070,0,GPS1_Frame,42.33175333333334,-71.09675000000001,17.1,327253.3750705855,4688740.57224521,19,T,2.3879379992977325,-10.455161695847139,10.724395273151735
