Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664135615.105819,42,195337,0,GPS1_Frame,42.33198233333333,-71.097591,47.1,327184.71119957924,4688767.709663242,19,T
1664135616.1268342,43,195338,0,GPS1_Frame,42.33198349999999,-71.09759183333334,47.1,327184.6457357699,4688767.840906134,19,T
1664135617.1263037,44,195339,0,GPS1_Frame,42.331984,-71.09759266666667,47.0,327184.57844605227,4688767.898120797,19,T
1664135618.143331,45,195340,0,GPS1_Frame,42.3319855,-71.09759333333334,46.9,327184.52762703784,4688768.066039108,19,T
1664135619.1611893,46,195341,0,GPS1_Frame,42.33198766666666,-71.09759383333333,46.8,327184.49236577447,4688768.307646954,19,T
1664135620.1384838,47,195342,0,GPS1_Frame,42.331989166666666,-71.09759466666667,46.7,327184.42781493627,4688768.4759039655,19,T
1664135621.1518486,48,195343,0,GPS1_Frame,42.33198933333333,-71.09759633333333,46.7,327184.2909531181,4688768.497798002,19,T
1664135622.1014543,49,195344,0,GPS1_Frame,42.33199033333334,-71.09759666666667,46.4,327184.26622833515,4688768.609517747,19,T
1664135623.175334,50,195345,0,GPS1_Frame,42.3319915,-71.09759716666667,46.3,327184.22822820593,4688768.740083247,19,T
1664135624.1447363,51,195346,0,GPS1_Frame,42.33199549999999,-71.097598,46.6,327184.17052457924,4688769.185946131,19,T
1664135625.1587849,52,195347,0,GPS1_Frame,42.331999333333336,-71.09759733333334,46.3,327184.2359509322,4688769.610253677,19,T
1664135626.1586986,53,195348,0,GPS1_Frame,42.33200283333334,-71.097597,46.0,327184.2730006643,4688769.998224503,19,T
1664135627.1528852,54,195349,0,GPS1_Frame,42.332006333333325,-71.09759616666666,45.8,327184.3512458736,4688770.385179235,19,T
1664135628.1632097,55,195350,0,GPS1_Frame,42.332009333333325,-71.09759616666666,45.8,327184.35946250916,4688770.718306281,19,T
1664135629.1645746,56,195351,0,GPS1_Frame,42.332010833333335,-71.0975955,45.4,327184.41849812865,4688770.883515015,19,T
1664135630.1387463,57,195352,0,GPS1_Frame,42.332010499999996,-71.09759466666667,45.0,327184.486244294,4688770.84480741,19,T
1664135631.1579418,58,195353,0,GPS1_Frame,42.332009666666664,-71.09759383333333,44.5,327184.5526210243,4688770.750578631,19,T
1664135632.1303952,59,195354,0,GPS1_Frame,42.332007833333336,-71.09759333333334,44.0,327184.5887952291,4688770.5459849,19,T
1664135633.1442301,60,195355,0,GPS1_Frame,42.332006333333325,-71.09759283333332,43.5,327184.6258823964,4688770.378405283,19,T
1664135634.1300752,61,195356,0,GPS1_Frame,42.332005166666676,-71.09759183333334,43.0,327184.70507799985,4688770.246823694,19,T
1664135635.1066253,62,195357,0,GPS1_Frame,42.33200566666666,-71.0975905,42.4,327184.81630204816,4688770.29963529,19,T
1664135636.1781352,63,195358,0,GPS1_Frame,42.332001000000005,-71.09758916666667,41.6,327184.9133752687,4688769.778728088,19,T
1664135637.167615,64,195359,0,GPS1_Frame,42.331997833333325,-71.09758766666667,41.0,327185.02828863484,4688769.424045713,19,T
1664135638.1870484,65,195400,0,GPS1_Frame,42.33199533333333,-71.09758633333333,40.5,327185.13129609777,4688769.143730273,19,T
