Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664136571.1263955,76,200931,0,GPS1_Frame,42.33217283333333,-71.09887916666666,40.0,327079.0999474919,4688791.481826105,19,T
1664136572.152691,77,200932,0,GPS1_Frame,42.33217833333333,-71.09888966666668,40.8,327078.24991784105,4688792.113910182,19,T
1664136573.1208928,78,200933,0,GPS1_Frame,42.332183,-71.0989005,41.5,327077.37014094274,4688792.654136882,19,T
1664136574.127538,79,200934,0,GPS1_Frame,42.332189500000005,-71.098912,42.3,327076.44046147127,4688793.399297005,19,T
1664136575.1343586,80,200935,0,GPS1_Frame,42.33218983333333,-71.098931,41.3,327074.87595126114,4688793.474947122,19,T
1664136576.1221187,81,200936,0,GPS1_Frame,42.33219333333333,-71.09894616666666,41.6,327073.63595090475,4688793.894436652,19,T
1664136577.1272411,82,200937,0,GPS1_Frame,42.332198166666664,-71.098962,41.7,327072.34467777645,4688794.463338563,19,T
1664136578.1343565,83,200938,0,GPS1_Frame,42.33220316666667,-71.098977,42.1,327071.1225205491,4688795.049053175,19,T
1664136579.122782,84,200939,0,GPS1_Frame,42.332205333333334,-71.09898716666666,42.5,327070.2908199009,4688795.310319204,19,T
1664136580.13029,85,200940,0,GPS1_Frame,42.33218866666666,-71.09903166666666,36.2,327066.57875417324,4688793.550106542,19,T
1664136581.1346872,86,200941,0,GPS1_Frame,42.332184833333336,-71.0990505,34.9,327065.0165558168,4688793.162743426,19,T
1664136582.121957,87,200942,0,GPS1_Frame,42.3321855,-71.09906333333333,34.9,327063.9610353117,4688793.262869596,19,T
1664136583.132631,88,200943,0,GPS1_Frame,42.332188333333335,-71.09907783333333,34.8,327062.7741353987,4688793.606977085,19,T
1664136584.1584063,89,200944,0,GPS1_Frame,42.33218983333333,-71.09909083333334,34.8,327061.70716721786,4688793.799977834,19,T
1664136585.1238437,90,200945,0,GPS1_Frame,42.332195500000005,-71.09910333333333,35.6,327060.6928146947,4688794.454638435,19,T
1664136586.129907,91,200946,0,GPS1_Frame,42.33220066666666,-71.09912250000001,35.3,327059.12782051734,4688795.067335777,19,T
1664136587.1373324,92,200947,0,GPS1_Frame,42.33220716666666,-71.09914,35.5,327057.7037989797,4688795.82470048,19,T
1664136588.124983,93,200948,0,GPS1_Frame,42.33221066666667,-71.099156,35.6,327056.39514099737,4688796.245887846,19,T
1664136589.153072,94,200949,0,GPS1_Frame,42.33221316666666,-71.09917416666667,35.1,327054.90522903844,4688796.560439483,19,T
1664136590.117732,95,200950,0,GPS1_Frame,42.33221516666667,-71.09919066666666,35.0,327053.5512645298,4688796.816080701,19,T
1664136591.12612,96,200951,0,GPS1_Frame,42.332218833333336,-71.09920833333334,34.6,327052.1057459636,4688797.2591654975,19,T
1664136592.133345,97,200952,0,GPS1_Frame,42.33222366666667,-71.09922266666668,34.3,327050.93806102575,4688797.825020799,19,T
1664136593.1227002,98,200953,0,GPS1_Frame,42.3322265,-71.09923916666666,33.7,327049.5863810675,4688798.173198097,19,T
1664136594.126103,99,200954,0,GPS1_Frame,42.3322275,-71.09924983333333,33.1,327048.7102882273,4688798.30593419,19,T
1664136595.1538281,100,200955,0,GPS1_Frame,42.33222766666666,-71.09925249999999,33.0,327048.49103660125,4688798.329864699,19,T
1664136596.1214237,101,200956,0,GPS1_Frame,42.33222850000001,-71.099254,33.0,327048.36973480054,4688798.425450697,19,T
